,Date,DailyPriceReturn,RollingStDev
0,2018-07-16,,1.3708013724769024
1,2018-07-17,0.2828528327187385,1.3708013724769024
2,2018-07-18,-0.5494849884044029,1.3708013724769024
3,2018-07-19,0.7773109243697451,1.3708013724769024
4,2018-07-20,-0.22930998540754421,1.3708013724769024
5,2018-07-23,0.08984538236522788,1.3708013724769024
6,2018-07-24,0.7243805189654173,1.3708013724769024
7,2018-07-25,0.9430051813471563,1.3708013724769024
8,2018-07-26,-0.3120829483625909,1.3708013724769024
9,2018-07-27,-1.6641608139558839,1.3708013724769024
10,2018-07-30,-0.5592208608231175,1.3708013724769024
11,2018-07-31,0.20009267450187274,1.3708013724769024
12,2018-08-01,5.889895528976519,1.3708013724769024
13,2018-08-02,2.9240694789081756,1.3708013724769024
14,2018-08-03,0.2893072056781243,1.3708013724769024
15,2018-08-06,0.5192507404131019,1.3708013724769024
16,2018-08-07,-0.9374760847937536,1.3708013724769024
17,2018-08-08,0.06759627641084176,1.3708013724769024
18,2018-08-09,0.7855171482060497,1.3708013724769024
19,2018-08-10,-0.6453466104940575,1.3708013724769024
20,2018-08-13,0.6456835572345554,1.3708013724769024
21,2018-08-14,0.42131065915966825,1.3708013724769024
22,2018-08-15,0.2326557076928859,1.3708013724769024
23,2018-08-16,1.4649923896499217,1.3708013724769024
24,2018-08-17,1.996999812488287,1.3708013724769024
25,2018-08-20,-0.9743542605018862,1.3708013724769024
26,2018-08-21,-0.19493177387914784,1.3708013724769024
27,2018-08-22,0.005580357142864756,1.3708013724769024
28,2018-08-23,0.20460167773375115,1.3708013724769024
29,2018-08-24,0.3099883058303776,1.3708013724769024
30,2018-08-27,0.8234641006661825,1.3708013724769024
31,2018-08-28,0.8075617142332625,1.3708013724769024
32,2018-08-29,1.492944924897599,1.3708013724769024
33,2018-08-30,0.9202619068974904,1.3708013724769024
34,2018-08-31,1.1553912332468164,1.3708013724769024
35,2018-09-04,0.3198144373374623,1.3708013724769024
36,2018-09-05,-0.6516027325275897,1.3708013724769024
37,2018-09-06,-1.6626115166261224,1.3708013724769024
38,2018-09-07,-0.8068130883012059,1.3708013724769024
39,2018-09-10,-1.3411658382286529,1.3708013724769024
40,2018-09-11,2.5282597145631414,1.3708013724769024
41,2018-09-12,-1.2418919643335746,1.3708013724769024
42,2018-09-13,2.415502641673295,1.3708013724769024
43,2018-09-14,-1.1359821917566237,1.3708013724769024
44,2018-09-17,-2.6626161543960025,1.3708013724769024
45,2018-09-18,0.16522856618321757,1.3708013724769024
46,2018-09-19,0.06048387096775354,1.3708013724769024
47,2018-09-20,0.7601707178575889,1.3708013724769024
48,2018-09-21,-1.078025014543349,1.3708013724769024
49,2018-09-24,1.438941468345134,1.3708013724769024
50,2018-09-25,0.634080944961779,1.3708013724769024
51,2018-09-26,-0.7975084611507199,1.3797714897874558
52,2018-09-27,2.0560747663551426,1.3964674871746254
53,2018-09-28,0.3502969522387156,1.395065362824593
54,2018-10-01,0.6733410117834682,1.3934537993259355
55,2018-10-02,0.8888497755874303,1.3949548446522997
56,2018-10-03,1.217725052337748,1.3992580167327509
57,2018-10-04,-1.7580750801475475,1.42886110033422
58,2018-10-05,-1.6228639601389427,1.4526125567517725
59,2018-10-08,-0.23184063631338514,1.427012802240552
60,2018-10-09,1.3853386482669983,1.4288565419002395
61,2018-10-10,-4.633449698508407,1.594257607215619
62,2018-10-11,-0.8818635607321212,1.3803339219602104
63,2018-10-12,3.5718948762426983,1.4097830973814507
64,2018-10-15,-2.1394611727416746,1.4461537518018808
65,2018-10-16,2.204637467795356,1.4755065104552232
66,2018-10-17,-0.4321365551514189,1.4697498709474688
67,2018-10-18,-2.3382400810155857,1.5110449205303216
68,2018-10-19,1.523932969169528,1.5215123165982798
69,2018-10-22,0.6110016779747429,1.5191742193044957
70,2018-10-23,0.9426608415060933,1.521793750660331
71,2018-10-24,-3.4301312788463156,1.602592044381611
72,2018-10-25,2.188830825879151,1.6304552316188354
73,2018-10-26,-1.5923566878980888,1.6356199579594137
74,2018-10-29,-1.8770226537216828,1.6328231787408714
75,2018-10-30,0.4994346023369678,1.6288462241408341
76,2018-10-31,2.606657290201597,1.6699214837521534
77,2018-11-01,1.5352279996344587,1.6830706134514732
78,2018-11-02,-6.633066330663306,1.9320706950909001
79,2018-11-05,-2.8378638904954623,1.9707605234023735
80,2018-11-06,1.0813921187348585,1.973616443628763
81,2018-11-07,3.0328013662328512,2.0194032699650446
82,2018-11-08,-0.695397043133672,2.008511543317076
83,2018-11-09,-1.9281315350229145,2.018937658445224
84,2018-11-12,-5.037364529128685,2.1231548109006213
85,2018-11-13,-0.9991141874214571,2.12355238172334
86,2018-11-14,-2.8257522160722415,2.1525122284358527
87,2018-11-15,2.468950749464671,2.180796928305176
88,2018-11-16,1.1075585647712716,2.1881932340843857
89,2018-11-19,-3.9642023024616058,2.2457197526021075
90,2018-11-20,-4.777789734208559,2.295313336586723
91,2018-11-21,-0.11300711944851605,2.2928416983147586
92,2018-11-23,-2.538748727231588,2.2747806051537363
93,2018-11-26,1.3511944837833356,2.288170997331387
94,2018-11-27,-0.21761539342571856,2.2663652935480214
95,2018-11-28,3.8452708907254385,2.34419360658779
96,2018-11-29,-0.7671051177185806,2.344180271628277
97,2018-11-30,-0.5413473534129243,2.3386685295880927
98,2018-12-03,3.494232276850706,2.399787650761805
99,2018-12-06,-5.46477653933557,2.494545617110013
100,2018-12-07,-3.564560439560449,2.528226633267342
101,2018-12-10,0.6575979868480353,2.5333375093947548
102,2018-12-11,-0.5707547169811256,2.5065346609800994
103,2018-12-12,0.2775273969353398,2.5060261689065118
104,2018-12-13,1.0952099349497368,2.510917106428069
105,2018-12-14,-3.2008984978239563,2.530077138048441
106,2018-12-17,-0.9306260575296044,2.516465789449308
107,2018-12-18,1.3004757838233516,2.526414983408799
108,2018-12-19,-3.1191290524591797,2.5475498687647713
109,2018-12-20,-2.5234318673395872,2.56081880844567
110,2018-12-21,-3.889512344419499,2.5827302718215197
111,2018-12-24,-2.587373616750266,2.536242113217709
112,2018-12-26,7.042061675928957,2.764517637929512
113,2018-12-27,-0.6489705545517088,2.698748519727269
114,2018-12-28,0.051232132793699314,2.6921199126009263
115,2018-12-31,0.9652311946336312,2.6711812632788967
116,2019-01-02,0.11411182959297772,2.6731957751525934
117,2019-01-03,-9.959473150962506,2.9727128392435835
118,2019-01-04,4.267469337234142,3.0408140926415306
119,2019-01-07,-0.22123296910832035,3.0355749057721417
120,2019-01-08,1.9062812643647176,3.049571440638115
121,2019-01-09,1.6981532583315584,3.043184409259781
122,2019-01-10,0.31830515549988725,3.0192430606120775
123,2019-01-11,-0.9804941482444818,3.016651534105324
124,2019-01-14,-1.5050035458198718,3.014031025314781
125,2019-01-15,2.0480000000000054,3.0339374823446787
126,2019-01-16,1.2203407546775402,3.0101307742000554
