,Date,DailyPriceReturn,RollingStDev
0,2018-07-16,,0.9681824392702189
1,2018-07-17,-0.21820826766879575,0.9681824392702189
2,2018-07-18,-0.10934272870855022,0.9681824392702189
3,2018-07-19,-0.2554123084407611,0.9681824392702189
4,2018-07-20,-0.7438117302767999,0.9681824392702189
5,2018-07-23,0.0,0.9681824392702189
6,2018-07-24,1.9778869778869668,0.9681824392702189
7,2018-07-25,0.6987109986748674,0.9681824392702189
8,2018-07-26,0.7776049766718307,0.9681824392702189
9,2018-07-27,-2.754036087369416,0.9681824392702189
10,2018-07-30,-0.2197265625000111,0.9681824392702189
11,2018-07-31,-0.28137998531929664,0.9681824392702189
12,2018-08-01,-1.3740645319592737,0.9681824392702189
13,2018-08-02,-0.597089190197786,0.9681824392702189
14,2018-08-03,0.3629082718057841,0.9681824392702189
15,2018-08-06,-0.024937655860346464,0.9681824392702189
16,2018-08-07,1.3594412571713566,0.9681824392702189
17,2018-08-08,-0.6644518272425182,0.9681824392702189
18,2018-08-09,-0.5078657252570395,0.9681824392702189
19,2018-08-10,-1.120517928286846,0.9681824392702189
20,2018-08-13,-1.0828506673381977,0.9681824392702189
21,2018-08-14,-0.31822810590631523,0.9681824392702189
22,2018-08-15,-1.74945728514877,0.9681824392702189
23,2018-08-16,1.3776969066805256,0.9681824392702189
24,2018-08-17,0.33333333333334103,0.9681824392702189
25,2018-08-20,0.7027855865065158,0.9681824392702189
26,2018-08-21,0.025377490166222927,0.9681824392702189
27,2018-08-22,1.4334644171000832,0.9681824392702189
28,2018-08-23,-1.1005502751375684,0.9681824392702189
29,2018-08-24,0.6828528072837736,0.9681824392702189
30,2018-08-27,0.9796533534287777,0.9681824392702189
31,2018-08-28,-0.14925373134329067,0.9681824392702189
32,2018-08-29,0.7224713502740343,0.9681824392702189
33,2018-08-30,-0.43284689586939873,0.9681824392702189
34,2018-08-31,-0.4223077878524495,0.9681824392702189
35,2018-09-04,0.14968192590745222,0.9681824392702189
36,2018-09-05,1.3326690746045422,0.9681824392702189
37,2018-09-06,-1.106194690265494,0.9681824392702189
38,2018-09-07,1.7027094208302396,0.9681824392702189
39,2018-09-10,-0.14664548454113024,0.9681824392702189
40,2018-09-11,1.4074164728919314,0.9681824392702189
41,2018-09-12,0.32585083272989035,0.9681824392702189
42,2018-09-13,-0.9743774810537786,0.9681824392702189
43,2018-09-14,0.7288629737609353,0.9681824392702189
44,2018-09-17,0.5909310178485283,0.9681824392702189
45,2018-09-18,0.26375734324421973,0.9681824392702189
46,2018-09-19,1.1957431543704322,0.9681824392702189
47,2018-09-20,0.22450667611957353,0.9681824392702189
48,2018-09-21,0.41263852864892314,0.9681824392702189
49,2018-09-24,1.6789949512739044,0.9681824392702189
50,2018-09-25,-0.11547344110853786,0.9681824392702189
51,2018-09-26,-0.8323699421965314,0.9761594884557715
52,2018-09-27,-0.011657729074376899,0.9758556095708228
53,2018-09-28,-0.8744316194473578,0.984208367418471
54,2018-10-01,0.9291931310279944,0.9841768738258743
55,2018-10-02,0.75748747232256,0.9882655217526157
56,2018-10-03,-0.3585473051121779,0.9535160797879483
57,2018-10-04,-0.6616366802089435,0.9548721647059679
58,2018-10-05,-0.28043935498948125,0.9501655941284448
59,2018-10-08,0.9257089289899101,0.8691508337460135
60,2018-10-09,0.4411935446418269,0.8691531242241504
61,2018-10-10,-2.3003121026471063,0.932627271442906
62,2018-10-11,-3.4548035967818302,1.0390398118330526
63,2018-10-12,-0.26960784313725394,1.0360005025410686
64,2018-10-15,-0.6881297616121884,1.0400063379853206
65,2018-10-16,0.4701806483543791,1.041918001218037
66,2018-10-17,0.3694581280788034,1.025427063928423
67,2018-10-18,0.4294478527607337,1.022390440625576
68,2018-10-19,0.14660965180208763,1.0195138004532398
69,2018-10-22,-1.0003659875564175,1.0168467459350092
70,2018-10-23,-1.6142945163277855,1.0315814657825926
71,2018-10-24,-2.780561122244485,1.1050707699674156
72,2018-10-25,0.8889461479000271,1.083172584287617
73,2018-10-26,-0.9960413740263019,1.0753864070448997
74,2018-10-29,-0.6191151812201756,1.0776792842061047
75,2018-10-30,2.2452952628163603,1.1201907630855947
76,2018-10-31,1.1424219345011588,1.1316770386977928
77,2018-11-01,1.24246987951806,1.1271486518010834
78,2018-11-02,1.586711292921783,1.136464873725244
79,2018-11-05,-0.37827943868212754,1.1348400229560616
80,2018-11-06,0.42871141597256024,1.1283494666120697
81,2018-11-07,1.2684473716306988,1.1410975378713433
82,2018-11-08,-1.5897868240395074,1.160954031727074
83,2018-11-09,-1.0280259454166996,1.168795796044381
84,2018-11-12,-1.2860145913194065,1.1817118830794784
85,2018-11-13,-2.2923712889891035,1.2250037561839677
86,2018-11-14,-0.782051282051277,1.212720038413067
87,2018-11-15,1.0337252875048497,1.2139842072711113
88,2018-11-16,0.9847806624887934,1.1969575129835313
89,2018-11-19,0.32928064842958626,1.198181173564525
90,2018-11-20,-2.8401918707397167,1.2421653944059274
91,2018-11-21,0.7665324152267061,1.2470900718452862
92,2018-11-23,-2.668901495616305,1.2926708028580935
93,2018-11-26,1.973771360445098,1.3218942720506661
94,2018-11-27,0.09093270979474433,1.3181384472748485
95,2018-11-28,1.8170019467877996,1.3460932874631606
96,2018-11-29,0.7775653282345418,1.339039296056247
97,2018-11-30,0.5565393372122474,1.34164003444879
98,2018-12-03,2.1635220125786114,1.3781932478280654
99,2018-12-06,-3.484363457276529,1.435528209807599
100,2018-12-07,-0.9567546880979716,1.4395753445210153
101,2018-12-10,-1.4167954662545057,1.4471205141223886
102,2018-12-11,0.18291089626338852,1.4479462868620274
103,2018-12-12,-0.8607198748043943,1.4478198397019237
104,2018-12-13,1.2628255722178405,1.45394807711956
105,2018-12-14,-1.818654195895042,1.4646951306431557
106,2018-12-17,-2.0375760783275854,1.4861368818953022
107,2018-12-18,-2.7552674230145957,1.5257419451390883
108,2018-12-19,-1.6944444444444429,1.537795492089687
109,2018-12-20,-3.0375812376377542,1.5718450992140056
110,2018-12-21,-0.7431152557190623,1.5671957815475328
111,2018-12-24,-3.8314738696418105,1.6179337416664465
112,2018-12-26,4.777896504350476,1.7259181965371473
113,2018-12-27,0.43706293706293753,1.7293186892080965
114,2018-12-28,-1.1169132579054164,1.732259585947377
115,2018-12-31,0.02933841865921938,1.729248275899037
116,2019-01-02,2.1997360316762027,1.7634755842336851
117,2019-01-03,-1.5353709283971728,1.7688329859642773
118,2019-01-04,3.6869717283590786,1.8572251287540242
119,2019-01-07,0.5200281096275239,1.8573998712322415
120,2019-01-08,0.727069351230436,1.8514321725748486
121,2019-01-09,0.5274847307051633,1.815679377676564
122,2019-01-10,-0.5109085887876286,1.810551342746309
123,2019-01-11,-0.45801526717557106,1.8070184977519705
124,2019-01-14,-0.12548800892359102,1.8056936025977854
125,2019-01-15,0.05584252408210588,1.7731756864721586
126,2019-01-16,-0.04185851820845965,1.7631191333900005
127,2019-01-17,0.6839754327191416,1.7555646989787845
128,2019-01-18,1.1922916955497076,1.7482044951969866
129,2019-01-22,-1.5070557610631474,1.7576014701632459
130,2019-01-23,-0.8206982890527237,1.756797436858451
131,2019-01-24,0.14025245441795509,1.7439125892837795
132,2019-01-25,0.4481792717086819,1.7366299621303645
133,2019-01-28,-0.6692693809258299,1.7340709563318004
134,2019-01-29,0.3790005614823233,1.7295260980531426
135,2019-01-30,1.0907565375471995,1.7122979716858502
136,2019-01-31,1.3694840226863958,1.7227736307010941
137,2019-02-01,3.60262008733625,1.793943841627019
138,2019-02-04,-1.4488935721812535,1.7984941732561426
139,2019-02-05,1.0291365944934627,1.804551600725019
140,2019-02-06,-0.4365656832914344,1.7609507243805986
141,2019-02-07,-0.7706617060855625,1.7601833296118494
142,2019-02-08,-0.9373326191751463,1.7244883489181722
143,2019-02-11,0.16220600162204502,1.7004819781559253
144,2019-02-13,2.9014844804318596,1.7513362559073655
145,2019-02-14,0.026229508196706774,1.7314952124785148
146,2019-02-15,1.888029369345734,1.7492489428868003
147,2019-02-19,0.6691545489641015,1.7500780801022917
148,2019-02-20,0.38348459670203283,1.7227017052580056
149,2019-02-21,-0.9041130778046691,1.6551314731678324
150,2019-02-22,0.7710100231303141,1.652809685946944
151,2019-02-25,0.10201479214486664,1.6395182239186175
152,2019-02-26,0.20382165605095093,1.63955192258303
153,2019-02-27,1.0297482837528626,1.63958725022276
154,2019-02-28,-0.5536680508367864,1.6334523558974232
155,2019-03-01,1.2273820068328556,1.618477459784627
156,2019-03-04,0.3875000000000073,1.5883583495933897
157,2019-03-05,-0.14942099364961825,1.5319998358172242
158,2019-03-06,-1.1348048385085407,1.5196690635781978
159,2019-03-07,1.1099899091826293,1.4487471323547418
160,2019-03-08,-1.4346307385229462,1.4623524065561762
161,2019-03-11,0.9745601822554129,1.3373574922129636
162,2019-03-12,0.2757583354224158,1.1790161035271265
163,2019-03-13,0.8874999999999966,1.1816971808263375
164,2019-03-14,-0.3345310370462151,1.1673404013032251
165,2019-03-15,-0.3605171556439468,1.1707423776418646
166,2019-03-18,1.1603243917654327,1.1458349776054124
167,2019-03-19,-0.2590034533793695,1.1177673453088481
168,2019-03-20,0.5564486212439546,1.0085232960861423
169,2019-03-21,0.5779636005902811,1.0088467111835486
170,2019-03-22,-1.6016627949627105,1.040737897360589
171,2019-03-25,-0.6958250497017926,1.0478865059154518
172,2019-03-26,1.301301301301283,1.0540255146663837
173,2019-03-27,-0.7658102766798347,1.0590654073710601
174,2019-03-28,0.49788399302961306,1.0584315833191575
175,2019-03-29,0.07431260837256204,1.0583673754164882
176,2019-04-01,1.1509900990099187,1.0651788657982306
177,2019-04-02,-0.42823932460541725,1.0679543376549991
178,2019-04-03,-0.5898255099532901,1.0655032071282324
179,2019-04-04,1.4215080346106301,1.0494760207426876
180,2019-04-05,0.5362583790371689,1.038177292980493
181,2019-04-08,0.6182567583949528,1.0389028612029145
182,2019-04-09,-1.2891566265060161,1.0628545334315147
183,2019-04-10,-0.4516050286830331,1.0593603941742067
184,2019-04-11,0.47817557626288476,1.0596492312862076
185,2019-04-12,-1.2568639414276994,1.074820939721266
186,2019-04-15,-0.3336628769154637,1.0649605243229114
187,2019-04-16,0.6819590824550525,0.9480524623501723
188,2019-04-17,0.2832512315271041,0.9200813229813434
189,2019-04-18,-0.36841458921774706,0.914773218373658
190,2019-04-22,2.181683717490457,0.9548274538745821
191,2019-04-23,0.5790108564535545,0.9459201921779298
192,2019-04-24,-1.9429119692971786,0.9811705989181643
193,2019-04-25,0.5626223091976357,0.982448365236698
194,2019-04-26,-2.104110921916813,0.9576113810388001
195,2019-04-29,-0.6460429867064188,0.9635526333994101
196,2019-04-30,0.3876453670126345,0.9294714589089864
197,2019-05-01,-2.005480817140004,0.9703138635514199
198,2019-05-02,-1.7541629591966368,1.0004111738723422
199,2019-05-03,0.2328891189028237,0.9929595219779749
200,2019-05-06,-0.43887956628372304,0.9884150343907334
201,2019-05-07,-0.5315700764942255,0.9907679147603822
202,2019-05-08,0.15641293013557434,0.990551457994099
203,2019-05-09,-0.09109838625717126,0.9784106402787565
204,2019-05-10,-0.27354435326298887,0.9763517464786106
205,2019-05-13,-1.1102403343782763,0.9694499745187641
206,2019-05-14,0.13208294809141652,0.9674697969287184
207,2019-05-15,0.7386888273314796,0.9748680381483253
208,2019-05-16,-0.013094146916337035,0.9632392284665277
209,2019-05-17,-0.5893137768465229,0.950634886646555
210,2019-05-20,-0.01317349492818698,0.9310974373229418
211,2019-05-21,0.46113306982871194,0.9220619838951765
212,2019-05-22,-0.9049180327868833,0.9277018039478158
213,2019-05-23,-2.34250926416093,0.9683979332980188
214,2019-05-24,0.42011112616884283,0.9717279697450721
215,2019-05-28,-2.0107962213225306,1.0061161004693853
216,2019-05-29,-0.619749345820142,0.988614060827823
217,2019-05-30,-0.26330376940132405,0.9886169982171658
218,2019-05-31,-1.667361400583578,1.002525704123914
219,2019-06-03,1.568461212378125,1.02910924042881
220,2019-06-04,2.3789649415692837,1.0755526802862327
221,2019-06-05,-0.8289169724147283,1.0770362650105667
222,2019-06-06,1.8224171005754908,1.0940095215452084
223,2019-06-07,0.36334275333063104,1.0930164514872043
224,2019-06-10,0.4424778761061843,1.0923815403374932
225,2019-06-11,-0.09344546789479269,1.091955103493893
226,2019-06-12,-1.0823089257081753,1.083408721582625
227,2019-06-13,0.8780224233418954,1.0932989064175327
228,2019-06-14,-0.441885377611162,1.0923277582818718
229,2019-06-17,0.9952925353059916,1.0813188865692684
230,2019-06-18,0.8656279131708411,1.086707671498134
231,2019-06-19,-0.5545286506469571,1.082108174839846
232,2019-06-20,1.7126925119490322,1.1028566374292086
233,2019-06-21,1.4097376321628996,1.1229496863083757
234,2019-06-24,-0.9525035397090931,1.1263730693422587
235,2019-06-25,-0.8836907082521162,1.1199014388049542
236,2019-06-26,0.43267339714172515,1.1220497736188402
237,2019-06-27,-1.0182767624020927,1.1237289903788945
238,2019-06-28,1.0683197045634474,1.1350602740551388
239,2019-07-01,-0.09134803601721364,1.1344746176148985
240,2019-07-02,-1.0971786833855801,1.0933478085570392
241,2019-07-03,0.9508716323296307,1.0998280556908802
242,2019-07-05,-0.4055468341182644,1.0702797873793755
243,2019-07-08,0.45973991856036456,1.0690054886497564
244,2019-07-09,-0.06537656903765621,1.0307180659501032
245,2019-07-10,1.4130576998560684,1.0493515423355921
246,2019-07-11,0.07740936653333197,1.0475840215802392
247,2019-07-12,0.07734949078253006,1.0094960568700047
248,2019-07-15,-0.7084889862166599,0.9833641247672527
249,2019-07-16,-1.4919564089257764,1.005018086093913
250,2019-07-17,-0.592651126037147,1.0065127435865548
251,2019-07-18,-0.8479067302596732,1.0106624178655228
252,2019-07-19,0.20042757883482754,1.0108602276115313
253,2019-07-22,0.10668089078542664,1.011058009585906
254,2019-07-23,0.3996270147862191,1.012362672825132
255,2019-07-24,-0.01326787846623878,1.00020629004872
256,2019-07-25,-0.5705944798301443,1.0031820813085652
257,2019-07-26,-0.16014947284131997,0.9973746828886183
258,2019-07-29,0.7084614356369423,1.0029234157348603
259,2019-07-30,0.01327316166710446,0.9995816301469348
260,2019-07-31,-1.31386861313868,1.016451020995516
261,2019-08-01,-2.555137170521793,1.074214036028863
262,2019-08-02,-0.9798509522495058,1.0754168431840598
263,2019-08-05,-2.04878048780488,1.063642172794151
264,2019-08-06,0.9675583380762465,1.0718063706143082
265,2019-08-07,-0.648252536640348,1.038543036126405
266,2019-08-08,2.6666666666666616,1.1039246315704936
267,2019-08-09,-2.127659574468077,1.1441676115899906
268,2019-08-12,-1.7080745341614967,1.145373954001567
269,2019-08-13,1.2350998132988567,1.1368413417779317
270,2019-08-14,-4.02894027521633,1.21772930482336
271,2019-08-15,-0.5912786400591341,1.215530506446205
272,2019-08-16,1.5613382899628103,1.207391315177846
273,2019-08-19,1.6837481698389611,1.2332642523844748
274,2019-08-20,-0.6047516198704139,1.2321499501847308
275,2019-08-21,0.999565406345071,1.2429289394172947
276,2019-08-22,-0.2151462994836595,1.2354544374148602
277,2019-08-23,-2.9897944516314445,1.2917099289497693
278,2019-08-26,0.533412357386287,1.2952498378248571
279,2019-08-27,-0.9727339719970529,1.2888622377890806
280,2019-08-28,0.7292751897604033,1.2866739110094305
281,2019-08-29,1.1081560283688008,1.299187344383572
282,2019-08-30,0.07306736811338865,1.2707339058551195
283,2019-09-03,0.1168224299065379,1.249958252393539
284,2019-09-04,1.06476079346558,1.259080131697996
285,2019-09-05,1.4143455044017816,1.275511708763392
286,2019-09-06,0.9392343816707172,1.2822743502337617
287,2019-09-09,0.7895107852812444,1.2826516105834924
288,2019-09-10,0.8113022800391612,1.2783431604860696
289,2019-09-11,-0.1942555848480465,1.2783878676507199
290,2019-09-12,0.06951202558043157,1.2707495965345625
291,2019-09-13,0.9169213670463972,1.2701892288634224
292,2019-09-16,1.5005506607929542,1.2891096243004652
293,2019-09-17,-0.7595280075952782,1.2906887686456376
294,2019-09-18,-0.4783381167145162,1.2919125137959522
295,2019-09-19,-0.6728920626201562,1.2760168801372171
296,2019-09-20,-0.34563804783630525,1.2760147112224662
297,2019-09-23,0.06936736958933487,1.275987633056124
298,2019-09-24,-1.3725218355746471,1.2854583043518508
299,2019-09-25,0.29519257801517984,1.2722208386645737
300,2019-09-26,-0.5325858444288678,1.2717902064967337
301,2019-09-27,0.7186134986614245,1.2726659407787844
302,2019-09-30,-1.217123670956921,1.2819596892966119
303,2019-10-01,-2.35094179294717,1.3199486526245396
304,2019-10-02,-2.610587382160978,1.3618256962247348
305,2019-10-03,1.2360387192851707,1.377100118607443
306,2019-10-04,1.4563106796116498,1.395574016674879
307,2019-10-07,-1.377410468319562,1.4062242938071112
308,2019-10-08,-1.9406057042046343,1.421869875041922
309,2019-10-09,1.1094452773613206,1.4341477443435677
310,2019-10-10,1.2010676156583688,1.4387879409260316
